year,election,locality,precinct,district,district_type,provisional_ballots,absentee_ballots,in_person_ballots,in_person_curbside_ballots,TotalVoteTurnout,ActiveRegisteredVoters,InactiveRegisteredVoters,TotalRegisteredVoters
2020,general,CARROLL COUNTY,501 - VAUGHAN,09,Congressional,3,0,419,7,422,646,11,657
2020,general,CARROLL COUNTY,502 - GLADEVILLE,09,Congressional,3,0,833,8,836,1637,33,1670
2020,general,CARROLL COUNTY,503 - WOODLAWN E,09,Congressional,2,0,413,1,415,842,27,869
2020,general,CARROLL COUNTY,504 - LAUREL,09,Congressional,5,0,515,5,520,924,19,943
2020,general,CHARLES CITY COUNTY,##Central Absentee,00,Local,0,2858,0,0,2858,0,0,0
2020,general,CHARLES CITY COUNTY,##Central Absentee,04,Congressional,0,2858,0,0,2858,0,0,0
2020,general,CHARLES CITY COUNTY,101 - PRECINCT 1-1,04,Congressional,0,0,673,13,673,1932,46,1978
2020,general,CHARLES CITY COUNTY,201 - PRECINCT 2-1,04,Congressional,0,0,439,16,439,1761,38,1799
2020,general,CHARLES CITY COUNTY,301 - PRECINCT 3-1,04,Congressional,0,0,472,5,472,1835,39,1874
2020,general,CHARLOTTE COUNTY,##Central Absentee,00,Local,0,2920,0,0,2920,0,0,0
2020,general,CHARLOTTE COUNTY,##Central Absentee,05,Congressional,0,2920,0,0,2920,0,0,0
2020,general,CHARLOTTE COUNTY,101 - COUNTY SEAT,05,Congressional,0,0,405,0,405,1277,39,1316
2020,general,CHARLOTTE COUNTY,201 - RED OAK WYLLIESBURG,05,Congressional,1,0,565,0,566,1203,21,1224
2020,general,CHARLOTTE COUNTY,302 - DRAKES BRANCH,05,Congressional,0,0,441,0,441,1013,28,1041
2020,general,CHARLOTTE COUNTY,401 - KEYSVILLE,05,Congressional,1,0,562,0,563,1243,21,1264
2020,general,CHARLOTTE COUNTY,501 - CULLEN/RED HOUSE,05,Congressional,0,0,418,0,418,1125,37,1162
2020,general,CHARLOTTE COUNTY,602 - PHENIX,05,Congressional,0,0,537,0,537,1213,22,1235
2020,general,CHARLOTTE COUNTY,702 - BACON/SAXE,05,Congressional,0,0,327,0,327,1127,24,1151
2020,general,CHARLOTTESVILLE CITY,##Central Absentee,00,Local,0,0,10392,0,10392,0,0,0
2020,general,CHARLOTTESVILLE CITY,##Central Absentee,05,Congressional,0,0,10392,0,10392,0,0,0
2020,general,CHARLOTTESVILLE CITY,101 - Key Recreation,05,Congressional,8,0,620,7,628,4012,168,4180
2020,general,CHARLOTTESVILLE CITY,102 - CLARK,05,Congressional,21,0,918,53,939,4239,174,4413
2020,general,CHARLOTTESVILLE CITY,201 - CARVER,05,Congressional,17,0,675,7,692,3852,256,4108
2020,general,CHARLOTTESVILLE CITY,202 - WALKER,05,Congressional,24,0,834,5,858,4188,96,4284
2020,general,CHARLOTTESVILLE CITY,301 - BENJAMIN TONSLER,05,Congressional,32,0,764,20,796,3785,169,3954
2020,general,CHARLOTTESVILLE CITY,302 - JOHNSON,05,Congressional,14,0,905,27,919,4490,181,4671
2020,general,CHARLOTTESVILLE CITY,303 - BUFORD,05,Congressional,15,0,430,4,445,2446,347,2793
2020,general,CHARLOTTESVILLE CITY,401 - VENABLE,05,Congressional,8,0,552,1,560,3039,255,3294
2020,general,CHARLOTTESVILLE CITY,402 - ALUMNI HALL,05,Congressional,11,0,559,6,570,3044,223,3267
2020,general,CHESAPEAKE CITY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,CHESAPEAKE CITY,##Central Absentee,03,Congressional,0,0,0,0,0,0,0,0
2020,general,CHESAPEAKE CITY,##Central Absentee,04,Congressional,0,0,0,0,0,0,0,0
2020,general,CHESAPEAKE CITY,001 - GREAT BRIDGE,04,Congressional,0,0,576,2,576,2866,101,2967
2020,general,CHESAPEAKE CITY,002 - BETHEL,04,Congressional,0,0,1053,6,1053,2658,80,2738
2020,general,CHESAPEAKE CITY,003 - CAMELOT,03,Congressional,0,0,367,21,367,2397,108,2505
2020,general,CHESAPEAKE CITY,004 - CHURCHLAND,03,Congressional,0,0,498,3,498,2488,68,2556
2020,general,CHESAPEAKE CITY,005 - CRESTWOOD,03,Congressional,0,0,538,13,538,2779,96,2875
2020,general,CHESAPEAKE CITY,006 - DEEP CREEK,04,Congressional,0,0,530,4,530,2801,140,2941
2020,general,CHESAPEAKE CITY,007 - GREENBRIER,04,Congressional,0,0,403,0,403,2503,135,2638
2020,general,CHESAPEAKE CITY,008 - SOUTH NORFOLK RECREATION,03,Congressional,0,0,711,8,711,3238,123,3361
2020,general,CHESAPEAKE CITY,009 - BELLS MILL,04,Congressional,0,0,893,10,893,3747,131,3878
2020,general,CHESAPEAKE CITY,010 - OSCAR SMITH,03,Congressional,0,0,375,3,375,1552,56,1608
2020,general,CHESAPEAKE CITY,011 - GENEVA PARK,03,Congressional,0,0,717,16,717,2682,214,2896
2020,general,CHESAPEAKE CITY,012 - GEORGETOWN,03,Congressional,0,0,277,3,277,2291,103,2394
2020,general,CHESAPEAKE CITY,013 - GILMERTON,03,Congressional,0,0,753,3,753,2403,125,2528
2020,general,CHESAPEAKE CITY,014 - GRASSFIELD,04,Congressional,0,0,559,5,559,3931,188,4119
2020,general,CHESAPEAKE CITY,015 - GREENBRIER MIDDLE SCHOOL,03,Congressional,0,0,625,7,625,3355,247,3602
2020,general,CHESAPEAKE CITY,016 - HICKORY GROVE,04,Congressional,0,0,934,15,934,2957,72,3029
2020,general,CHESAPEAKE CITY,017 - INDIAN CREEK,04,Congressional,0,0,814,8,814,2022,57,2079
2020,general,CHESAPEAKE CITY,018 - INDIAN RIVER,03,Congressional,0,0,496,4,496,2373,127,2500
2020,general,CHESAPEAKE CITY,019 - JOLLIFF,04,Congressional,0,0,536,2,536,1790,80,1870
2020,general,CHESAPEAKE CITY,020 - E W CHITTUM,04,Congressional,0,0,589,6,589,2888,126,3014
2020,general,CHESAPEAKE CITY,021 - FELLOWSHIP,03,Congressional,0,0,637,5,637,2739,127,2866
2020,general,CHESAPEAKE CITY,022 - NORFOLK HIGHLANDS,03,Congressional,0,0,533,7,533,1909,75,1984
2020,general,CHESAPEAKE CITY,023 - OAK GROVE,04,Congressional,0,0,553,16,553,3138,101,3239
2020,general,CHESAPEAKE CITY,024 - OAKLETTE,03,Congressional,0,0,637,5,637,2764,141,2905
2020,general,CHESAPEAKE CITY,025 - ST JULIANS,03,Congressional,0,0,0,0,0,2480,198,2678
2020,general,CHESAPEAKE CITY,026 - JOHNSON PARK,03,Congressional,0,0,0,0,0,1508,72,1580
2020,general,CHESAPEAKE CITY,027 - SILVERWOOD,03,Congressional,0,0,0,0,0,2719,107,2826
2020,general,CHESAPEAKE CITY,028 - SUNRAY I,04,Congressional,0,0,0,0,0,481,14,495
2020,general,CHESAPEAKE CITY,029 - TANGLEWOOD,03,Congressional,0,0,0,0,0,2289,64,2353
2020,general,CHESAPEAKE CITY,030 - SOUTH NORFOLK,03,Congressional,0,0,0,0,0,1418,65,1483
2020,general,CHESAPEAKE CITY,031 - CARVER SCHOOL,03,Congressional,0,0,0,0,0,3525,188,3713
2020,general,CHESAPEAKE CITY,032 - PROVIDENCE,03,Congressional,0,0,0,0,0,3929,203,4132
2020,general,CHESAPEAKE CITY,033 - WESTOVER,03,Congressional,0,0,0,0,0,1607,116,1723
2020,general,CHESAPEAKE CITY,034 - HICKORY MIDDLE SCHOOL,04,Congressional,0,0,0,0,0,3471,140,3611
2020,general,CHESAPEAKE CITY,035 - TAYLOR ROAD,03,Congressional,0,0,0,0,0,1989,117,2106
2020,general,CHESAPEAKE CITY,036 - GREAT BRIDGE BAPTIST CHURCH,04,Congressional,0,0,0,0,0,2777,135,2912
2020,general,CHESAPEAKE CITY,037 - BRIDGETOWN,04,Congressional,0,0,0,0,0,2891,92,2983
2020,general,CHESAPEAKE CITY,038 - BAILEY CREEK,03,Congressional,0,0,0,0,0,2278,61,2339
2020,general,CHESAPEAKE CITY,039 - LAKE DRUMMOND,04,Congressional,0,0,0,0,0,2058,96,2154
2020,general,CHESAPEAKE CITY,041 - JOHN T WEST,04,Congressional,0,0,0,0,0,4331,184,4515
2020,general,CLARKE COUNTY,##Central Absentee,00,Local,0,5811,0,112,5811,0,0,0
2020,general,CLARKE COUNTY,##Central Absentee,10,Congressional,2,5811,0,112,5813,0,0,0
2020,general,CLARKE COUNTY,101 - RUSSELL,10,Congressional,3,0,671,3,674,2369,60,2429
2020,general,CLARKE COUNTY,201 - BERRYVILLE,10,Congressional,1,0,527,0,528,2022,80,2102
2020,general,CLARKE COUNTY,301 - MILLWOOD,10,Congressional,0,0,482,7,482,1768,46,1814
2020,general,CLARKE COUNTY,302 - PINE GROVE,10,Congressional,4,0,285,1,289,753,29,782
2020,general,CLARKE COUNTY,401 - WHITE POST,10,Congressional,4,0,795,16,799,2222,62,2284
2020,general,CLARKE COUNTY,501 - BUCKMARSH,10,Congressional,3,0,482,5,485,1588,50,1638
2020,general,CLARKE COUNTY,502 - BLUE RIDGE,10,Congressional,1,0,303,1,304,620,19,639
2020,general,COLONIAL HEIGHTS CITY,##Central Absentee,00,Local,0,5778,0,146,5778,0,0,0
2020,general,COLONIAL HEIGHTS CITY,##Central Absentee,04,Congressional,0,5778,0,146,5778,0,0,0
2020,general,COLONIAL HEIGHTS CITY,001 - FIRST,04,Congressional,2,0,643,3,645,1936,66,2002
2020,general,COLONIAL HEIGHTS CITY,002 - SECOND,04,Congressional,1,0,632,9,633,2217,88,2305
2020,general,COLONIAL HEIGHTS CITY,003 - THIRD,04,Congressional,4,0,676,13,680,2524,92,2616
2020,general,COLONIAL HEIGHTS CITY,004 - FOURTH,04,Congressional,7,0,697,7,704,3069,115,3184
2020,general,COLONIAL HEIGHTS CITY,005 - FIFTH,04,Congressional,3,0,733,5,736,2607,41,2648
2020,general,COVINGTON CITY,##Central Absentee,00,Local,0,327,786,0,1113,0,0,0
2020,general,COVINGTON CITY,##Central Absentee,09,Congressional,0,0,0,0,0,0,0,0
2020,general,COVINGTON CITY,101 - PRECINCT 1-1,09,Congressional,0,0,266,0,266,648,17,665
2020,general,COVINGTON CITY,201 - PRECINCT 2-1,09,Congressional,0,0,247,0,247,735,21,756
2020,general,COVINGTON CITY,301 - PRECINCT 3-1,09,Congressional,0,0,228,0,228,669,30,699
2020,general,COVINGTON CITY,401 - PRECINCT 4-1,09,Congressional,0,0,367,0,367,813,20,833
2020,general,COVINGTON CITY,501 - PRECINCT 5-1,09,Congressional,0,0,385,0,385,788,12,800
2020,general,CUMBERLAND COUNTY,##Central Absentee,00,Local,0,0,2492,0,2492,0,0,0
2020,general,CUMBERLAND COUNTY,##Central Absentee,05,Congressional,0,0,2492,0,2492,0,0,0
2020,general,CUMBERLAND COUNTY,101 - PRECINCT 1,05,Congressional,1,0,751,0,752,1466,28,1494
2020,general,CUMBERLAND COUNTY,201 - PRECINCT 2,05,Congressional,2,0,570,0,572,1506,37,1543
2020,general,CUMBERLAND COUNTY,301 - PRECINCT 3,05,Congressional,4,0,398,0,402,1369,33,1402
2020,general,CUMBERLAND COUNTY,401 - PRECINCT 4,05,Congressional,3,0,578,0,581,1375,31,1406
2020,general,CUMBERLAND COUNTY,501 - PRECINCT 5,05,Congressional,3,0,535,0,538,1318,35,1353
2020,general,DANVILLE CITY,##Central Absentee,00,Local,0,11971,0,91,11971,0,0,0
2020,general,DANVILLE CITY,##Central Absentee,05,Congressional,0,11971,0,91,11971,0,0,0
2020,general,DANVILLE CITY,001 - WARD ONE,05,Congressional,7,0,227,1,234,881,37,918
2020,general,DANVILLE CITY,002 - WARD TWO,05,Congressional,5,0,229,5,234,924,46,970
2020,general,DANVILLE CITY,003 - WARD THREE,05,Congressional,6,0,382,5,388,1670,49,1719
2020,general,DANVILLE CITY,004 - WARD FOUR,05,Congressional,2,0,840,5,842,3165,103,3268
2020,general,DANVILLE CITY,006 - WARD SIX,05,Congressional,9,0,243,4,252,916,44,960
2020,general,DANVILLE CITY,007 - WARD SEVEN,05,Congressional,22,0,436,6,458,1703,74,1777
2020,general,DANVILLE CITY,008 - WARD EIGHT,05,Congressional,13,0,416,2,429,1452,41,1493
2020,general,DANVILLE CITY,009 - WARD NINE,05,Congressional,4,0,398,3,402,1307,37,1344
2020,general,DANVILLE CITY,010 - WARD TEN,05,Congressional,7,0,502,2,509,1779,54,1833
2020,general,DANVILLE CITY,011 - WARD ELEVEN,05,Congressional,14,0,562,4,576,2469,71,2540
2020,general,DANVILLE CITY,012 - WARD TWELVE,05,Congressional,22,0,619,1,641,2389,57,2446
2020,general,DANVILLE CITY,013 - WARD THIRTEEN,05,Congressional,13,0,613,2,626,2235,81,2316
2020,general,DANVILLE CITY,014 - WARD FOURTEEN,05,Congressional,0,0,92,0,92,382,22,404
2020,general,DANVILLE CITY,015 - WARD FIFTEEN,05,Congressional,7,0,616,3,623,2086,76,2162
2020,general,DANVILLE CITY,016 - WARD SIXTEEN,05,Congressional,7,0,756,3,763,2233,72,2305
2020,general,DANVILLE CITY,017 - WARD SEVENTEEN,05,Congressional,7,0,521,5,528,1896,46,1942
2020,general,DICKENSON COUNTY,##Central Absentee,00,Local,0,3528,0,0,3528,0,0,0
2020,general,DICKENSON COUNTY,##Central Absentee,09,Congressional,0,3528,0,0,3528,0,0,0
2020,general,DICKENSON COUNTY,101 - SOUTH CLINTWOOD,09,Congressional,0,0,526,2,526,2130,49,2179
2020,general,DICKENSON COUNTY,201 - NORA,09,Congressional,0,0,314,0,314,712,23,735
2020,general,DICKENSON COUNTY,202 - FRYING PAN,09,Congressional,0,0,147,0,147,263,3,266
2020,general,DICKENSON COUNTY,203 - CLINCHCO,09,Congressional,0,0,370,0,370,947,13,960
2020,general,DICKENSON COUNTY,301 - WEST DANTE,09,Congressional,0,0,198,0,198,275,7,282
2020,general,DICKENSON COUNTY,302 - HERALD,09,Congressional,0,0,348,0,348,575,19,594
2020,general,DICKENSON COUNTY,303 - RIDGE,09,Congressional,0,0,383,6,383,1139,29,1168
2020,general,DICKENSON COUNTY,401 - HAYSI-COLLEY,09,Congressional,0,0,854,6,854,1918,47,1965
2020,general,DICKENSON COUNTY,501 - TARPON,09,Congressional,0,0,179,0,179,517,12,529
2020,general,DICKENSON COUNTY,502 - NORTH CLINTWOOD,09,Congressional,0,0,492,1,492,1559,40,1599
2020,general,EMPORIA CITY,##Central Absentee,00,Local,0,1052,0,0,1052,0,0,0
2020,general,EMPORIA CITY,##Central Absentee,04,Congressional,0,1052,0,0,1052,0,0,0
2020,general,EMPORIA CITY,101 - PRECINCT 1-1,04,Congressional,0,0,238,0,238,599,27,626
2020,general,EMPORIA CITY,201 - PRECINCT 2-1,04,Congressional,0,0,127,0,127,424,13,437
2020,general,EMPORIA CITY,301 - PRECINCT 3-1,04,Congressional,0,0,204,0,204,524,20,544
2020,general,EMPORIA CITY,401 - PRECINCT 4-1,04,Congressional,0,0,240,0,240,704,23,727
2020,general,EMPORIA CITY,501 - PRECINCT 5-1,04,Congressional,0,0,127,3,127,419,20,439
2020,general,EMPORIA CITY,601 - DISTRICT 6,04,Congressional,0,0,223,0,223,559,27,586
2020,general,EMPORIA CITY,701 - DISTRICT 7,04,Congressional,0,0,188,1,188,486,28,514
2020,general,ESSEX COUNTY,##Central Absentee,00,Local,0,3906,0,100,3906,0,0,0
2020,general,ESSEX COUNTY,##Central Absentee,01,Congressional,1,3906,0,100,3907,0,0,0
2020,general,ESSEX COUNTY,101 - GREATER TAPPAHANNOCK,01,Congressional,4,0,460,2,464,1825,98,1923
2020,general,ESSEX COUNTY,201 - NORTH,01,Congressional,2,0,510,6,512,1881,111,1991
2020,general,ESSEX COUNTY,301 - SOUTH,01,Congressional,4,0,745,10,749,2086,76,2162
2020,general,ESSEX COUNTY,401 - CENTRAL,01,Congressional,4,0,556,10,560,1938,92,2030
2020,general,FAIRFAX COUNTY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,FAIRFAX COUNTY,##Central Absentee,08,Congressional,0,0,0,0,0,0,0,0
2020,general,FAIRFAX COUNTY,##Central Absentee,10,Congressional,0,0,0,0,0,0,0,0
2020,general,FAIRFAX COUNTY,##Central Absentee,11,Congressional,0,0,0,0,0,0,0,0
2020,general,FAIRFAX COUNTY,104 - CHAPEL,11,Congressional,0,0,697,0,697,2544,48,2592
2020,general,FAIRFAX COUNTY,105 - FAIRVIEW,11,Congressional,0,0,1347,17,1347,5017,132,5149
2020,general,FAIRFAX COUNTY,106 - HERITAGE,11,Congressional,0,0,1259,8,1259,4166,164,4329
2020,general,FAIRFAX COUNTY,108 - KINGS PARK,11,Congressional,0,0,839,15,839,2547,70,2616
2020,general,FAIRFAX COUNTY,109 - LITTLE RUN,11,Congressional,0,0,430,8,430,1340,31,1370
2020,general,FAIRFAX COUNTY,110 - NORTH SPRINGFIELD,11,Congressional,0,0,1393,14,1393,4589,141,4729
2020,general,FAIRFAX COUNTY,113 - CANTERBURY,11,Congressional,0,0,1107,10,1107,4314,92,4406
2020,general,FAIRFAX COUNTY,114 - OLDE CREEK,11,Congressional,0,0,673,5,673,2350,63,2413
2020,general,FAIRFAX COUNTY,115 - RAVENSWORTH,11,Congressional,0,0,762,3,762,1866,42,1908
2020,general,FAIRFAX COUNTY,116 - WAKEFIELD,11,Congressional,0,0,701,6,701,2389,59,2448
2020,general,FAIRFAX COUNTY,117 - WOODSON,11,Congressional,0,0,737,7,737,3204,85,3289
2020,general,FAIRFAX COUNTY,118 - LAKE BRADDOCK,11,Congressional,0,0,1196,14,1196,4433,106,4539
2020,general,FAIRFAX COUNTY,119 - LAUREL,11,Congressional,0,0,1221,6,1221,4326,126,4452
2020,general,FAIRFAX COUNTY,120 - SIDEBURN,11,Congressional,0,0,955,2,955,3352,69,3420
2020,general,FAIRFAX COUNTY,121 - VILLA,11,Congressional,0,0,776,2,776,2270,61,2331
2020,general,FAIRFAX COUNTY,123 - ROBINSON,11,Congressional,0,0,1028,17,1028,4552,146,4698
2020,general,FAIRFAX COUNTY,125 - SIGNAL HILL,11,Congressional,0,0,856,6,856,3358,87,3443
2020,general,FAIRFAX COUNTY,126 - BONNIE BRAE,11,Congressional,0,0,780,2,780,2589,65,2654
2020,general,FAIRFAX COUNTY,127 - BURKE CENTRE,11,Congressional,0,0,1314,15,1314,4852,152,5004
2020,general,FAIRFAX COUNTY,128 - CARDINAL,11,Congressional,0,0,802,6,802,2478,83,2560
2020,general,FAIRFAX COUNTY,129 - KEENE MILL,11,Congressional,0,0,615,10,615,1828,42,1870
2020,general,FAIRFAX COUNTY,130 - TERRA CENTRE,11,Congressional,0,0,809,0,809,2543,75,2618
2020,general,FAIRFAX COUNTY,131 - EAGLE VIEW,11,Congressional,0,0,877,3,877,4057,150,4206
2020,general,FAIRFAX COUNTY,132 - MONUMENT,11,Congressional,0,0,629,6,629,5216,259,5475
2020,general,FAIRFAX COUNTY,133 - DANBURY,11,Congressional,0,0,327,2,327,764,31,795
2020,general,FAIRFAX COUNTY,134 - UNIVERSITY,11,Congressional,0,0,347,0,347,2293,298,2589
2020,general,FAIRFAX COUNTY,201 - Armstrong,11,Congressional,0,0,872,1,872,4021,166,4187
2020,general,FAIRFAX COUNTY,202 - FLINT HILL,11,Congressional,0,0,716,2,716,3226,47,3272
2020,general,FAIRFAX COUNTY,203 - FLORIS,11,Congressional,0,0,946,4,946,4031,73,4104
2020,general,FAIRFAX COUNTY,204 - MADISON,11,Congressional,0,0,262,0,262,1008,32,1040
2020,general,FAIRFAX COUNTY,208 - RESTON #1,11,Congressional,0,0,947,3,947,4606,206,4812
2020,general,FAIRFAX COUNTY,209 - RESTON #2,11,Congressional,0,0,929,12,929,3631,148,3779
2020,general,FAIRFAX COUNTY,213 - VIENNA #1,11,Congressional,0,0,959,3,959,4389,125,4514
2020,general,FAIRFAX COUNTY,214 - VIENNA #2,11,Congressional,0,0,708,10,708,3487,78,3564
2020,general,FAIRFAX COUNTY,216 - VIENNA #4,11,Congressional,0,0,412,2,412,1670,53,1723
2020,general,FAIRFAX COUNTY,218 - VIENNA #6,11,Congressional,0,0,473,5,473,2429,67,2494
2020,general,FAIRFAX COUNTY,219 - WESTBRIAR,11,Congressional,0,0,823,3,823,3950,107,4057
2020,general,FAIRFAX COUNTY,220 - DOGWOOD,11,Congressional,0,0,1161,1,1161,4580,147,4727
2020,general,FAIRFAX COUNTY,221 - HUNTERS WOODS,11,Congressional,0,0,649,9,649,2900,61,2961
2020,general,FAIRFAX COUNTY,222 - RESTON #3,11,Congressional,0,0,543,3,543,2361,75,2435
2020,general,FAIRFAX COUNTY,223 - GLADE,11,Congressional,0,0,825,5,825,4084,103,4186
2020,general,FAIRFAX COUNTY,224 - SOUTH LAKES,11,Congressional,0,0,1053,2,1053,5328,178,5506
2020,general,FAIRFAX COUNTY,225 - HUGHES,11,Congressional,0,0,961,4,961,4306,210,4514
2020,general,FAIRFAX COUNTY,226 - WOLFTRAP,11,Congressional,0,0,911,7,911,3781,76,3857
2020,general,FAIRFAX COUNTY,227 - SUNRISE VALLEY,11,Congressional,0,0,468,1,468,1923,40,1963
2020,general,FAIRFAX COUNTY,229 - FOX MILL,10,Congressional,0,0,1248,1,1248,4803,112,4915
2020,general,FAIRFAX COUNTY,233 - NORTH POINT,11,Congressional,0,0,845,0,845,3773,72,3845
2020,general,FAIRFAX COUNTY,234 - ALDRIN,11,Congressional,0,0,645,3,645,3070,126,3196
2020,general,FAIRFAX COUNTY,235 - FRYING PAN,11,Congressional,0,0,721,8,721,3233,80,3312
2020,general,FAIRFAX COUNTY,236 - STUART,11,Congressional,0,0,455,4,455,1434,37,1471
2020,general,FAIRFAX COUNTY,237 - MCNAIR,11,Congressional,0,0,872,2,872,3863,218,4080
2020,general,FAIRFAX COUNTY,238 - CAMERON GLEN,11,Congressional,0,0,529,1,529,4635,215,4850
2020,general,FAIRFAX COUNTY,240 - COLVIN,10,Congressional,0,0,551,7,551,2684,51,2735
2020,general,FAIRFAX COUNTY,301 - CHAIN BRIDGE,10,Congressional,0,0,620,13,620,3951,111,4062
2020,general,FAIRFAX COUNTY,302 - CHESTERBROOK,08,Congressional,0,0,411,9,411,2837,61,2898
2020,general,FAIRFAX COUNTY,303 - CHURCHILL,10,Congressional,0,0,415,1,415,1665,33,1698
2020,general,FAIRFAX COUNTY,304 - COOPER,10,Congressional,0,0,424,4,424,2555,81,2635
2020,general,FAIRFAX COUNTY,305 - EL NIDO,08,Congressional,0,0,510,12,510,2547,57,2604
2020,general,FAIRFAX COUNTY,306 - GREAT FALLS,10,Congressional,0,0,584,4,584,2272,49,2321
2020,general,FAIRFAX COUNTY,307 - HAYCOCK,08,Congressional,0,0,555,2,555,2637,72,2709
2020,general,FAIRFAX COUNTY,309 - KENMORE,10,Congressional,0,0,660,10,660,4191,91,4281
2020,general,FAIRFAX COUNTY,310 - KIRBY,08,Congressional,0,0,471,1,471,2351,63,2413
2020,general,FAIRFAX COUNTY,311 - LANGLEY,10,Congressional,0,0,460,3,460,2339,59,2398
2020,general,FAIRFAX COUNTY,312 - LONGFELLOW,08,Congressional,0,0,538,8,538,2781,77,2858
2020,general,FAIRFAX COUNTY,314 - MCLEAN,10,Congressional,0,0,352,4,352,2890,60,2950
2020,general,FAIRFAX COUNTY,315 - PIMMIT,08,Congressional,0,0,836,5,836,3575,129,3704
2020,general,FAIRFAX COUNTY,316 - SALONA #1,08,Congressional,0,0,194,2,194,1044,31,1075
2020,general,FAIRFAX COUNTY,317 - WESTHAMPTON,08,Congressional,0,0,443,0,443,2445,53,2497
2020,general,FAIRFAX COUNTY,318 - WESTMORELAND,08,Congressional,0,0,352,4,352,1586,47,1633
2020,general,FAIRFAX COUNTY,319 - HERNDON #1,11,Congressional,0,0,1064,4,1064,4256,137,4392
2020,general,FAIRFAX COUNTY,320 - HERNDON #2,11,Congressional,0,0,1054,15,1054,4492,169,4661
2020,general,FAIRFAX COUNTY,321 - CLEARVIEW,10,Congressional,0,0,1081,13,1081,4293,124,4417
2020,general,FAIRFAX COUNTY,322 - FORESTVILLE,10,Congressional,0,0,941,3,941,3481,96,3577
2020,general,FAIRFAX COUNTY,323 - SHOUSE,10,Congressional,0,0,630,3,630,2401,60,2461
2020,general,FAIRFAX COUNTY,324 - HERNDON #3,11,Congressional,0,0,954,4,954,4119,192,4311
2020,general,FAIRFAX COUNTY,325 - HUTCHISON,11,Congressional,0,0,757,4,757,2563,151,2714
2020,general,FAIRFAX COUNTY,327 - SUGARLAND,10,Congressional,0,0,892,4,892,3829,99,3928
2020,general,FAIRFAX COUNTY,328 - HICKORY,10,Congressional,0,0,660,3,660,3608,80,3688
2020,general,FAIRFAX COUNTY,329 - SENECA,10,Congressional,0,0,978,0,978,3719,88,3807
2020,general,FAIRFAX COUNTY,331 - SPRING HILL,10,Congressional,0,0,425,8,425,2415,67,2482
2020,general,FAIRFAX COUNTY,332 - COATES,11,Congressional,0,0,1132,2,1132,4910,345,5255
2020,general,FAIRFAX COUNTY,333 - SALONA #2,08,Congressional,0,0,326,1,326,1908,38,1946
2020,general,FAIRFAX COUNTY,401 - BUSH HILL,08,Congressional,0,0,1076,14,1076,3605,117,3721
2020,general,FAIRFAX COUNTY,402 - CAMERON,08,Congressional,0,0,440,1,440,1247,69,1316
2020,general,FAIRFAX COUNTY,403 - FORESTDALE,08,Congressional,0,0,414,4,414,1448,57,1505
2020,general,FAIRFAX COUNTY,404 - FRANCONIA,08,Congressional,0,0,873,2,873,4228,152,4380
2020,general,FAIRFAX COUNTY,405 - GROVETON,08,Congressional,0,0,602,7,602,2243,139,2382
2020,general,FAIRFAX COUNTY,406 - HAYFIELD,08,Congressional,0,0,775,6,775,2507,63,2570
2020,general,FAIRFAX COUNTY,408 - MOUNT EAGLE,08,Congressional,0,0,772,1,772,2915,205,3119
2020,general,FAIRFAX COUNTY,409 - PIONEER,08,Congressional,0,0,1339,12,1339,4366,152,4517
2020,general,FAIRFAX COUNTY,410 - ROSE HILL,08,Congressional,0,0,1368,8,1368,4968,172,5140
2020,general,FAIRFAX COUNTY,411 - VIRGINIA HILLS,08,Congressional,0,0,871,8,871,2592,84,2676
2020,general,FAIRFAX COUNTY,413 - FAIRFIELD,08,Congressional,0,0,819,11,819,2864,147,3010
2020,general,FAIRFAX COUNTY,415 - CRESTWOOD,08,Congressional,0,0,1181,36,1181,2970,65,3032
2020,general,FAIRFAX COUNTY,417 - GARFIELD,08,Congressional,0,0,1369,14,1369,4175,139,4312
2020,general,FAIRFAX COUNTY,418 - LYNBROOK,08,Congressional,0,0,890,14,890,2317,62,2379
2020,general,FAIRFAX COUNTY,419 - LANE,08,Congressional,0,0,982,8,982,3810,131,3941
2020,general,FAIRFAX COUNTY,420 - VILLAGES,08,Congressional,0,0,1029,5,1029,4900,192,5091
2020,general,FAIRFAX COUNTY,421 - KINGSTOWNE,08,Congressional,0,0,826,9,826,4127,214,4340
2020,general,FAIRFAX COUNTY,422 - VAN DORN,08,Congressional,0,0,893,3,893,4120,197,4316
2020,general,FAIRFAX COUNTY,423 - CLERMONT,08,Congressional,0,0,919,2,919,2855,79,2934
2020,general,FAIRFAX COUNTY,424 - HUNTLEY,08,Congressional,0,0,875,3,875,2850,94,2944
2020,general,FAIRFAX COUNTY,426 - GREENSPRING,11,Congressional,0,0,610,5,610,1799,17,1816
2020,general,FAIRFAX COUNTY,427 - ISLAND CREEK,08,Congressional,0,0,823,1,823,2870,99,2969
2020,general,FAIRFAX COUNTY,428 - PINEWOOD,08,Congressional,0,0,834,16,834,3563,164,3727
2020,general,FAIRFAX COUNTY,429 - HYBLA VALLEY,08,Congressional,0,0,1068,6,1068,3828,198,4025
2020,general,FAIRFAX COUNTY,501 - BAILEYS,08,Congressional,0,0,930,8,930,3826,156,3982
